Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_4,6.029,8.517,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
3,drone_5,4.367,7.605,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
3,drone_6,4.901,7.033,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
3,drone_7,6.562,7.960,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
3,drone_8,5.245,6.076,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
3,drone_9,3.651,7.016,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_0,5.725,5.569,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_1,4.453,6.443,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_2,6.728,7.402,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_3,5.335,8.261,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_4,6.133,8.622,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_5,4.471,7.710,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_6,5.006,7.138,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_7,6.686,8.041,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_8,5.388,6.116,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
4,drone_9,3.773,7.138,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
5,drone_0,5.891,5.614,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
5,drone_1,4.551,6.525,11.566,11.357,"16.992649473495387,9.494044439770267,0.4338847477352916;5.628766959121055,10.136042534995724,0.32167215904263613;3.73175621649776,3.243870270952919,0.9597699870867835;16.400945865260717,9.226935305336411,1.7974165465657659;2.2595350251083635,8.806819630325894,1.1487963830735204;13.44887366468148,6.470673031571588,2.2184001226166465;0.8163459901897767,18.900976034819998,0.24519699233110498;13.86182168834786,2.2378250378445186,1.3899931214780326;18.181650117136062,16.531654275907936,0.4265255431446717;14.698155392223075,9.74226523754771,0.46928302954824785;0.7624993240682479,1.6534212127056713,0.3126002281575236;18.829478318421252,14.51424990008871,1.118055738588538;17.31989079376717,17.348659833601516,0.37287677505947303;9.119185505434046,15.068342265243416,2.3661405705255865;16.086554267678824,4.215775561002376,2.3406599514316193"
