Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_2,15.156,18.388,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_3,18.265,17.712,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_4,7.523,3.292,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_5,1.948,0.632,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_6,4.975,16.688,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_7,2.575,11.770,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_8,18.006,12.830,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
3,drone_9,7.410,14.283,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_0,4.804,17.405,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_1,6.670,14.300,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_2,15.298,18.246,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_3,18.128,17.566,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_4,7.697,3.390,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_5,2.148,0.632,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_6,5.096,16.566,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_7,2.716,11.629,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
4,drone_8,17.864,12.689,14.772,5.880,"1.9841269417397487,19.045708770671972,0.4839086308376776;3.760706894477654,2.9163923643472347,2.2540477402123513;7.1365035305033055,11.999028328424375,0.4475373675952825;12.267197751108252,12.735876547212445,0.9590673699308039;0.3749458541584001,15.869580215288913,0.22016158589505483;13.268946867045944,16.73654398674467,1.8742616169754764;8.132629409773095,11.468513404733223,2.0161103621681593;10.45393333824114,8.521729925183308,1.2479479242673035;16.619738123518555,9.30748819844975,1.3022303616808535;11.34180411110685,11.034645069681767,0.20008750412929435;9.296191638347231,14.393091280839664,0.7039270522691266;5.68672274117209,4.93662395107137,1.2642283120368412;10.367451521941991,13.73338050792912,2.094409476168816;7.307646552871901,6.716204214119328,1.1207571444815176;11.83115540757852,15.154795589899193,2.181530331408343;15.35308950332596,13.972335650579957,1.8765501813649448"
