Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_0,3.045,16.521,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_1,3.910,8.358,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_2,8.854,2.167,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_3,6.274,17.979,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_4,5.648,9.670,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_5,1.902,18.399,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_6,2.099,16.718,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_7,11.246,1.955,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_8,12.555,17.145,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
3,drone_9,4.740,2.202,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_0,3.203,16.589,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_1,3.992,8.541,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_2,8.821,2.364,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_3,6.416,17.838,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_4,5.822,9.768,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
4,drone_5,2.044,18.258,15.096,9.853,"2.400095600907851,6.161611293048236,0.3046796013870925;8.195760055946897,13.604553418594037,2.494836136085376;19.20147372066505,13.221922193087094,0.4588265999683276;6.690802487341763,15.348721493722318,0.7496028353503328;3.112489038892136,14.388356272080062,1.5481892513713276;15.435888160564177,4.431865613176208,0.7757814946235816;11.172557597972489,16.149435427128626,1.0795715232669916;17.6723238769676,12.159437983157561,0.29024608256535017;0.7530099271687603,2.8634698933195453,0.2957141458525387;16.30115734308818,4.9959060990631965,1.1102839323716358;11.607953844066223,4.916844730680204,2.162437745446429;16.779691845554172,15.376634999718261,1.2045003383182382;11.104576972783837,10.799794627867408,1.5710490231915508;17.080445586209603,1.5318102863113454,0.7983691619884894;11.547596992706467,18.62360511017583,0.9815521610696427;5.74012689315904,7.158932809954354,1.3175144702125383;9.279218844000324,16.935772300375838,1.2149401838080087"
