Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_7,15.977,12.970,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
2,drone_8,5.555,8.051,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
2,drone_9,1.325,15.604,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_0,16.677,13.555,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_1,3.927,17.207,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_2,12.611,12.605,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_3,11.964,15.202,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_4,3.187,10.004,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_5,13.421,13.999,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_6,9.091,12.746,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_7,15.918,12.808,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_8,5.414,7.910,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
3,drone_9,1.466,15.463,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
4,drone_0,16.736,13.364,17.280,3.530,"16.294784402689917,12.321507827881886,0.2962799124564529;8.419402149557701,19.233042965488742,0.4905646860113208;12.415293918807594,8.221956145867942,0.8265760666371094;13.133299086055787,19.544277984267573,0.43208060383476254;3.6638910469610595,14.779172833909213,1.0177172724475274;6.786151718614682,4.687356895390849,1.5452544014976466;10.51190003789192,4.0456851615095335,2.089530364051922;1.5060861305330167,2.6536474682580518,1.1966097469779688;0.6172447441807937,6.089399665658584,0.6153142351775286;15.874434546476502,9.268848055992585,0.47872296937980063;2.816286450751721,5.925933658319379,0.4509500664130669;9.546692036342144,8.939104450823553,1.7913782421593516;7.705560108447233,8.894894761035978,0.8899938499732768;18.64108279060061,7.003771586558525,1.2507535369300453;15.384681832227955,16.862184807208518,0.387176321591549;12.861533569755446,6.84552917620211,2.1474231638771237;18.64965006746948,16.888620237456223,1.2804831618453125;7.161575390190809,6.8890434940445715,1.3694273761204605;2.102465500546916,13.319102429676478,0.8478037012910469"
