Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_9,11.2924,8.2566,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_1,-100.0000,-100.0000,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_2,1.3501,7.2713,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_3,6.1029,6.6523,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_4,18.6469,2.9271,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_5,3.1154,2.4721,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_6,5.4706,7.2042,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_7,11.6253,6.0132,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_8,15.2857,10.2290,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
7,drone_9,11.4350,8.3968,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_2,1.3087,7.3127,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_3,6.1029,6.8370,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_4,18.7293,2.9449,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_5,3.1024,2.3692,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_6,5.5243,7.2065,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_7,11.8253,6.0132,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_8,15.4825,10.2641,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
8,drone_9,11.5771,8.5375,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
9,drone_2,-100.0000,-100.0000,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
9,drone_3,6.1641,7.0112,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
9,drone_4,18.7116,2.8627,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
9,drone_5,3.1813,2.1854,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
9,drone_6,5.6780,7.1087,2.0895,6.1436,"19.584,7.208,0.434;15.274,15.299,1.194;17.898,8.974,0.711;17.630,15.101,1.849;15.000,6.160,0.943;12.452,17.010,0.260;12.570,12.508,0.800;0.797,9.566,0.438;13.798,4.181,1.033;7.192,17.381,1.047;4.408,17.608,1.140;11.643,7.984,0.344;5.832,4.157,0.851;14.537,5.690,0.370;11.907,8.989,0.409;6.252,14.546,0.360;6.074,2.998,0.357;1.401,15.173,0.959;19.227,14.217,0.914;3.929,16.200,0.369;17.635,11.885,0.392;8.412,2.061,1.618;9.900,5.762,0.974;12.545,1.271,0.462;17.413,13.383,1.721;13.085,2.776,0.621;4.118,13.978,2.114;12.904,1.163,0.458;13.301,7.464,1.271;14.446,6.368,0.702;8.421,14.172,1.268;2.885,9.853,0.444;14.662,13.229,1.815;2.221,13.699,0.832;18.041,16.754,0.277;9.140,3.507,0.278;12.204,14.015,1.562;10.844,14.368,2.222;6.289,1.337,2.267;18.819,4.204,0.385;3.457,18.041,2.427;4.883,5.775,0.352;18.580,0.340,0.262;5.722,12.688,0.405;18.548,13.384,0.800;17.798,9.506,0.350;18.775,11.347,2.230"
