Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
966,drone_4,14.168,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
967,drone_4,14.168,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
968,drone_4,14.068,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
969,drone_4,13.868,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
970,drone_4,13.768,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
971,drone_4,13.768,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
972,drone_4,13.868,11.582,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
973,drone_4,14.068,11.582,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
974,drone_4,14.168,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
975,drone_4,14.168,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
976,drone_4,14.068,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
977,drone_4,13.868,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
978,drone_4,13.768,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
979,drone_4,13.768,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
980,drone_4,13.868,11.582,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
981,drone_4,14.068,11.582,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
982,drone_4,14.168,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
983,drone_4,14.168,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
984,drone_4,14.068,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
985,drone_4,13.868,11.982,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
986,drone_4,13.768,11.882,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
987,drone_4,13.768,11.682,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
988,drone_4,13.868,11.582,3.262,11.638,"3.695936496704028,2.661010241964158,0.6101864930417544;14.20801423247437,16.870193236850085,0.8987264760631851;10.82989583831093,3.68955443888305,1.3496674995076614;9.910303758146572,17.72306073867515,2.2657826998184003;8.044685018928492,4.26886502546696,1.6296982509766726;15.09128293456797,4.613186714412492,0.20434001457397527;9.875484364908749,14.528591764936346,0.371295894694462;7.485586676821419,6.993644478218929,1.7253137865125805;17.711409661557965,15.430674424421655,1.326117387286954;16.59815664671519,1.6549593325321572,0.6308981223499697;12.671644284051496,11.04259163795841,0.8174679894990153;2.7304058470051227,16.312239069063686,2.150296775364662;14.998153236527992,9.551089634718414,0.9837845631130004;11.459052168297745,10.515283943765695,0.4435790229908393;10.699941893123789,14.073644355400123,2.0078180327707384;3.939423008377009,3.069156126141927,2.1831889950759527;4.300907830988734,16.47187607132544,0.44864287230968625;11.408909839045272,5.699049692058125,1.7874949929843273;15.916239788051438,1.664978740892494,1.1786135640665603;10.335188168696877,5.94290236202657,2.293984406674894;12.337960534607056,13.127536072010319,1.354754710445195;6.255501921844822,10.809940574831986,0.8908051865178623;14.912033802031123,1.9772736720563246,1.0358930516651923"
