Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
5,drone_7,7.7109,15.1323,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
5,drone_8,7.4340,15.6824,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
5,drone_9,9.3844,14.7354,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_0,7.2865,15.0683,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_1,7.9942,14.6880,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_2,8.8917,15.8770,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_3,7.3476,16.2408,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_4,9.9489,16.7012,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_5,8.9016,14.2181,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_6,9.0778,14.9304,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_7,7.8222,15.0211,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_8,7.5367,15.5797,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
6,drone_9,9.5049,14.6149,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
7,drone_0,7.3977,14.9570,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
7,drone_1,8.1147,14.5675,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
7,drone_2,9.0222,15.7464,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
7,drone_3,7.4782,16.1102,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
7,drone_4,10.0903,16.5597,3.2662,5.4804,"3.009,12.425,0.793;0.910,8.468,0.369;12.581,6.324,0.294;12.760,16.455,0.751;8.088,7.245,1.313;16.035,12.662,0.247;7.046,0.863,0.375;16.374,17.169,0.242;15.634,11.455,1.919;6.101,12.353,0.366;13.535,7.665,1.642;18.793,11.123,1.038;19.547,1.687,0.299;4.486,12.152,0.293;13.147,11.859,1.173;11.074,9.225,1.361;15.938,3.992,0.328;18.140,5.767,0.989;13.478,9.433,2.233;12.609,11.693,0.922;2.195,12.303,0.445;6.896,5.921,0.409;6.285,8.362,0.863;12.116,9.171,1.805;0.758,10.652,0.262;8.646,11.634,1.793;11.449,10.781,1.118;4.006,14.679,0.237;14.188,19.295,0.671;5.884,2.160,0.295;5.009,9.673,0.387;18.076,7.255,1.376;1.003,3.388,0.341;15.486,17.181,2.195;4.238,18.193,0.446;4.241,16.975,0.463;17.183,13.635,0.231;9.455,9.974,0.278;15.760,12.988,0.696;17.728,1.274,0.647;7.962,3.838,0.747;5.344,17.259,0.483;5.968,3.033,0.712;4.821,18.120,0.480;11.545,3.716,0.863;12.777,17.151,0.479;8.334,13.313,0.202;9.625,4.879,0.445;7.906,6.827,1.821;14.878,8.481,0.985;9.293,3.552,1.887;4.396,19.194,1.064;18.262,10.920,1.002;8.151,4.135,1.027;6.792,12.451,1.328;16.030,14.970,0.999;8.626,2.090,1.171;15.315,13.937,0.972;13.063,2.372,0.249;11.749,4.451,2.437;16.711,6.851,1.246"
