Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_7,8.637,13.653,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
2,drone_8,8.558,12.602,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
2,drone_9,10.208,13.083,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_0,10.723,13.478,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_1,9.188,14.438,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_2,7.420,14.844,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_3,9.213,12.822,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_4,8.396,15.234,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_5,7.726,13.958,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_6,8.381,14.517,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_7,8.658,13.527,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_8,8.615,12.466,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
3,drone_9,10.191,12.911,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
4,drone_0,10.761,13.310,10.269,5.314,"14.32018372568062,10.250181947753427,0.3316259701946681;17.160042165522338,10.911308096545623,1.267395742746175;13.781708369424148,8.967079940178948,0.3822671381175449;16.578455144908567,17.434722028939188,1.1345481947568197;13.265808128778314,2.28827663527827,2.0678066448198464;0.4022489732910367,9.080025009282677,0.3212980387936609;13.848703903617105,3.5679684049721976,1.3406215115301998;12.009751774419474,10.17043395198532,0.4214983308190165;3.289825831482756,5.633849323142429,1.2451147209105473;3.6296010538802257,18.736257156757166,0.6147182358590527;3.77956110795043,2.5485145927994086,1.2869906269509044;5.747964744714615,5.113681958121205,1.0699528439966435;15.005310359738733,11.653074846387366,0.7083040793563471;2.7019853178816344,14.082588318786778,0.3024782441495793;16.31071786781409,3.479483827919879,1.2531532080685115;3.448823846464446,10.973023096616053,2.4041501952363484;3.6142334284651003,2.3166942922212046,0.49966282984247923;16.10809660582014,8.472187986797588,1.2949422126252814;10.972580470527479,15.947848429915082,1.6403064094684012"
