Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
10,drone_0,14.298,11.771,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_1,17.121,2.845,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_2,10.791,8.941,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_3,15.644,11.454,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_4,17.106,5.098,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_5,7.589,12.223,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_6,13.774,5.220,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_7,14.114,10.519,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_8,11.473,8.436,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
10,drone_9,6.741,14.369,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_0,14.118,11.685,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_1,16.931,2.907,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_2,10.671,8.818,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_3,15.502,11.313,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_4,16.919,5.026,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_5,7.569,12.024,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_6,13.581,5.169,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
11,drone_7,13.915,10.495,9.439,4.412,"18.673077051321748,16.65355555459593,1.1732502529058844;10.493953134528455,10.51767374301136,0.7145357039695021;10.346742014848951,13.46945141959033,0.3527996837534758;1.5876857719836952,9.910945205315357,0.4187085318428678;4.190478088537255,2.553003466788832,2.3199119032092463;1.478490780586596,14.471704788589854,1.0101659984572575;14.685891403601685,8.24801916338706,1.8786187423936216;17.20518262728833,10.159433789510398,0.7673371368376046;13.769871895984393,13.283067486154536,0.37730555885758343;14.217609074643788,14.876329875230242,1.50495973395993;4.005077987774305,1.3434966429436646,0.27098312935690816;0.808538956738489,11.790189356273569,0.4218635780721844;14.843684105297065,17.490225331668942,2.03404012968989;5.288144843473948,6.564124050010909,2.4571130645802506"
