Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_2,7.987,14.781,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_3,8.107,13.952,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_4,7.394,14.030,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_5,8.048,16.896,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_6,9.247,16.408,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_7,8.981,16.992,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_8,8.514,15.784,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
3,drone_9,7.092,15.786,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_0,8.768,13.765,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_1,7.797,15.836,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_2,7.987,14.633,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_3,8.101,13.825,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_4,7.499,13.926,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_5,8.136,16.927,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_6,9.099,16.408,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_7,8.981,16.940,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
4,drone_8,8.432,15.661,14.172,5.853,"2.1697758410679113,12.968564292887269,0.24433838002843072;15.028852147428806,15.273342774356818,0.45581649759991255;8.76212244667104,7.296570011296124,2.0081250282184944;8.907610651827174,9.516231681179203,1.3988199995651973;15.118297633153379,12.74791240118769,1.656009929909554;13.923876638883058,11.066064470307829,1.1367287772129315;5.348042061518849,10.024553540885726,1.3350951880134379;9.67934987808725,6.281924607449225,2.3584117966808726;4.74059259359654,2.6339885704993025,0.32773456459446504;15.62025099641059,18.085363662470026,0.985386982707086;19.562564033917603,5.205502700321303,0.2618419902500126;7.61063087857259,10.3899278026617,1.0942324651851507;3.680100849137674,11.667575901410025,2.4175073658989623;11.011951968251198,14.812814538886826,1.9148552821186322;6.531254101060872,13.612826288947094,0.4417920662059437;3.1469247468709582,17.09865402581159,2.447485615635243"
