Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_9,3.925,13.569,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_0,7.085,15.992,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_1,5.487,15.438,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_2,7.403,15.388,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_3,6.000,15.973,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_4,6.460,15.375,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_5,6.881,16.743,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_6,4.108,14.191,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_7,5.989,16.649,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_8,5.071,14.981,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
3,drone_9,3.908,13.397,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
4,drone_0,7.209,16.021,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
4,drone_1,5.497,15.428,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
4,drone_2,7.527,15.306,7.303,2.879,"12.607677185219996,14.382022138128471,0.28814732330605886;13.195744973937176,4.229525003900297,0.2847769086919798;2.9749627923195483,12.25434134849125,0.42704045221524456;9.960987449242168,3.0967549377301653,0.2524254260175933;18.126631982304374,3.1050372342748602,1.6730046408619028;15.707388345222373,13.173107722220976,2.0956194228766742;10.373753001480374,10.219382807768536,0.34522318004852787;2.200741781286582,10.233678346102515,1.305235591479461;11.787807520786481,16.419502446632592,0.3913319594723216;3.0549555636266303,16.5836899848684,2.267768808992205;7.827610809534047,13.382820773444763,0.9080342540186382;2.362848676145452,7.976402344575544,1.1680560665842599;1.2508590161017787,17.859313632726085,0.2857023768442908;15.469747018704288,12.320893947962565,0.28366204227173286;4.417109962748101,2.540763030783075,0.4747869941832652;5.959789854065704,13.493499413009792,1.548310714678228;11.84614705988474,10.020380430957578,0.24207322294471448;12.683760212870755,10.50725408952202,2.4241115482872897"
