Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
25,drone_9,13.205,8.558,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_0,17.432,3.785,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_1,13.800,7.925,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_2,10.588,8.337,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_3,14.741,8.087,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_4,15.193,7.529,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_5,12.524,8.481,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_6,16.546,7.633,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_7,16.438,6.492,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_8,15.802,7.008,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
26,drone_9,13.161,8.419,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_0,17.334,3.611,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_1,13.854,7.900,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_2,10.388,8.341,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_3,14.599,8.048,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_4,15.155,7.564,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_5,12.352,8.471,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_6,16.469,7.787,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_7,16.319,6.617,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
27,drone_8,15.731,6.937,5.566,2.159,"10.731991045042447,11.255706985636474,2.424426277479249;6.756483836505426,7.569755122477347,0.36774347790951467;14.805254581587029,9.182706563498575,0.4363911362157097;14.107128960738146,14.94214574798338,0.3148295815944461;16.125743789816394,4.714372801566309,0.9432036046598922;11.826084294876122,7.333150098602801,0.8576869398418853;10.73050834914907,16.666158906538648,1.2654158794786268;12.188162100622591,6.141268673804143,0.9579617496860938;10.650920495790123,12.47229161530842,1.0183471160076272;13.364667284200259,5.390988088687363,2.171505095770595;9.84591352177576,5.094443785234925,2.3540677082148402;2.3872503881575993,4.645005341524091,0.7218833324231251;16.75271995238404,17.36785539636039,2.2527349189353587"
