Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_4,14.1115,6.7227,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
6,drone_5,15.7235,7.5884,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
6,drone_6,13.9165,7.9701,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
6,drone_7,13.5017,8.8802,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
6,drone_8,14.3356,8.4957,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
6,drone_9,-100.0000,-100.0000,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_1,-100.0000,-100.0000,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_2,14.4711,8.7282,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_3,14.4629,6.9918,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_4,14.2320,6.6022,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_5,15.8649,7.4470,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_6,14.0278,7.8588,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_7,13.6222,8.7597,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
7,drone_8,14.4468,8.3844,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
8,drone_2,14.5824,8.6170,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
8,drone_3,14.5834,6.8713,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
8,drone_4,14.3625,6.4716,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
8,drone_5,16.0063,7.3056,11.7537,15.8281,"1.908,17.723,0.344;16.175,11.309,1.342;2.328,18.543,0.683;3.364,5.038,1.612;15.641,12.002,0.499;18.848,7.498,1.018;18.663,7.822,0.655;10.794,6.697,0.407;0.402,17.079,0.206;14.115,11.336,0.270;18.289,16.814,1.399;8.975,4.119,0.494;9.912,3.752,0.471;17.801,14.756,0.362;16.128,11.406,1.856;7.948,0.935,0.390;0.804,1.997,0.415;3.898,11.594,0.256;9.262,14.009,0.390;14.290,3.898,1.529;6.913,9.257,1.951;8.392,12.112,0.223;12.054,1.394,0.766;10.547,9.369,0.460;14.814,18.825,0.482;18.657,1.470,1.105;14.514,5.963,0.283;8.376,17.844,1.295;16.403,15.336,1.601;1.433,19.005,0.647;18.205,12.928,2.160;9.208,4.889,0.305;0.598,7.305,1.134;6.219,14.863,0.882;7.968,1.326,0.464;19.220,10.007,0.339;9.753,5.848,0.433;17.233,18.924,0.358;10.880,12.511,1.359;2.096,17.390,1.270;15.141,0.968,0.602;14.836,12.548,0.435;10.491,10.167,0.271;17.742,2.247,0.682;3.773,15.849,1.785;10.421,10.751,0.289;8.333,12.546,1.326;3.856,2.946,1.717;14.174,5.763,0.484;14.535,1.934,0.253;0.226,5.478,0.305;18.498,5.093,0.345;19.038,9.674,1.088;5.798,17.666,0.296;18.593,2.990,0.681;0.956,1.850,1.361;2.716,18.029,1.087;7.647,16.516,0.270;19.153,8.979,1.266;6.667,19.427,1.136"
