Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_0,12.755,17.974,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_1,2.614,15.300,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_2,14.211,18.210,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_3,2.972,10.519,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_4,17.327,3.691,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_5,17.921,11.771,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_6,12.768,13.935,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_7,17.940,13.513,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_8,2.207,15.896,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
3,drone_9,17.743,14.671,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_0,12.721,17.776,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_1,2.524,15.153,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_2,14.069,18.068,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_3,3.113,10.377,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_4,17.129,3.665,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
4,drone_5,17.780,11.630,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
