Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
3,drone_2,5.926,7.800,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_3,8.110,15.983,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_4,10.202,8.871,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_5,17.786,18.561,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_6,17.859,14.514,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_7,11.252,7.253,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_8,9.777,4.845,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
3,drone_9,5.530,18.112,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_0,9.027,9.080,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_1,13.571,7.878,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_2,5.769,7.925,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_3,7.963,15.848,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_4,10.033,8.764,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_5,17.627,18.439,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_6,17.701,14.637,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_7,11.054,7.281,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
4,drone_8,9.636,4.986,5.006,8.201,"16.69369352276134,12.113396284139064,2.2923931585271147;14.821998494046461,13.77545737455014,1.231212371645657;1.2891814197809122,6.924787528185572,1.2239191876337512;7.701570822760883,12.549957436251393,2.3677170513952275;1.384884944408285,16.13652694588469,0.3181163936262267;12.546036365995151,2.5859642445587685,1.894873523997217;3.3136020701934217,3.4517133491307743,0.9705622951144993;12.084431085872987,2.1154877378671975,1.0170428766779624;13.394524321858704,3.8171856923790477,0.43822746654671807;9.678693859751185,1.7741770770257788,0.40699793320502003;16.633480682237078,12.99852140327549,0.20672855873014373;10.127352646666242,16.341773931044052,0.6858993821911177;2.433563316191368,4.682563761893282,1.6747034242082024;7.86923191389177,13.628350175239198,0.25239968464987594;18.601700883505252,15.93458035270475,1.0914007538277088;15.410153430318683,3.466363655305014,1.654467703765835"
