Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,16.770,12.420,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_1,15.577,12.797,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_2,17.837,12.531,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_3,16.120,10.945,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_4,16.687,11.719,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_5,15.483,10.605,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_6,17.294,13.032,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_7,16.306,12.916,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_8,18.456,11.737,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
1,drone_9,17.325,12.022,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_0,16.692,12.497,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_1,15.455,12.919,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_2,17.845,12.679,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_3,16.120,10.945,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_4,16.597,11.809,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_5,15.361,10.483,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_6,17.204,13.122,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_7,16.216,13.006,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_8,18.456,11.937,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
2,drone_9,17.331,12.149,3.621,8.904,"17.254141132098674,8.949461560793722,0.922317148579507;15.26806296439627,11.459147688144089,0.6402709599319187;17.573287557138055,11.378684522341612,0.40186564612995235;16.766121242620045,3.0715105721210443,0.404341910597016;17.49357435447173,9.429485345196738,1.748300585130159;2.436366247670958,12.624798537457544,0.2546265394901239;2.967002665718788,14.921204836959504,0.7055486111357792;7.690938061475179,3.367277357016436,0.6553761212271816;16.557991325214967,6.276796709004726,0.37689271846244166;2.444745235630332,13.483163568323683,2.116199303275851;14.672433253236516,15.068628589064062,1.0874592940516692;18.116452867950834,18.227216353184296,1.0029142053483902;7.852715032044807,7.0853009644477645,0.659546895552307;9.465978592754094,17.208426738115893,0.6166372200419542;10.46751447585591,3.39455639534645,2.1865785843452654;19.2918569635608,4.212944666065169,0.215129449059083;8.53487192067285,17.94531133958407,1.1441462748011269;13.909290105508383,9.909627133792137,0.2149759614114254;17.24386043202297,0.39675469071184977,0.3283275876874344;4.338182927201197,16.29665092747947,2.1883150941977902;10.760382068361944,11.550525615123322,0.8445709466490668;6.921127183680772,3.713129998988518,1.9045802979779842;5.636135938188712,3.3951224187003564,2.477771470066737;5.725420373754128,15.653910799314112,1.2038041178924594;15.52055004728797,19.079156784822146,0.26636080109004756;3.3436404255704684,14.858100618530477,1.1661124290370712;13.525021590954248,11.764669522112978,1.3420884206218298"
