Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_4,11.4210,12.2255,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
7,drone_5,9.0070,11.1045,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
7,drone_6,10.2363,12.5303,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
7,drone_7,10.8478,10.3053,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
7,drone_9,-100.0000,-100.0000,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_0,-100.0000,-100.0000,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_1,9.7625,10.5644,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_2,9.0429,11.5906,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_3,9.7478,12.5876,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_4,11.5624,12.0841,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_5,9.1183,10.9933,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_6,10.3669,12.3998,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
8,drone_7,10.9893,10.1639,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
9,drone_1,-100.0000,-100.0000,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
9,drone_2,9.1734,11.4601,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
9,drone_3,9.8783,12.4570,3.8006,16.7273,"13.911,7.839,0.354;12.516,2.776,0.387;16.911,15.348,0.446;16.997,9.209,0.225;11.203,7.586,0.221;12.593,9.026,0.218;12.221,1.680,0.481;15.208,17.646,0.435;17.245,15.485,2.145;17.698,1.006,0.870;10.895,9.323,0.363;6.537,2.645,1.511;13.094,19.540,0.370;2.680,10.278,0.385;15.491,14.879,0.358;10.803,14.549,0.386;15.175,14.097,1.566;14.042,0.342,0.201;10.698,19.141,0.957;1.428,7.789,0.490;7.447,14.304,0.251;17.989,7.540,0.351;13.577,6.666,0.786;14.438,2.931,0.221;5.543,8.343,0.827;2.497,0.246,0.311;10.392,19.033,1.827;3.033,3.021,2.419;5.721,3.570,0.307;16.834,4.367,1.116;9.098,17.196,0.335;2.627,11.368,0.425;16.315,17.291,0.307;13.081,0.709,1.097;16.860,11.152,0.264;19.451,7.433,0.690;5.143,6.785,0.296;2.124,5.095,1.370;7.027,3.485,2.395;11.472,4.080,1.074;9.677,4.118,0.233;2.672,4.849,2.105;7.849,16.519,1.062;15.308,12.590,1.705;16.299,0.483,0.816;9.320,17.754,0.242;16.669,17.980,0.444;7.055,0.553,0.465;12.472,7.780,0.620;16.863,9.213,0.286;15.226,0.206,0.220;12.266,13.922,1.219;11.060,18.256,2.498;7.998,4.531,1.146;11.681,14.295,0.958;7.843,5.400,2.042;15.785,2.559,0.377;15.160,11.894,1.367;17.979,0.744,0.643;8.409,2.373,1.249;19.695,16.238,0.435;5.037,11.865,0.926;17.314,3.330,0.401;14.347,1.123,0.449;18.126,8.037,0.475;12.716,12.107,0.498;12.934,9.376,2.364"
