Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,18.003,12.796,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_1,3.839,1.203,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_2,15.560,4.279,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_3,14.842,2.386,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_4,4.172,2.361,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_5,18.358,1.455,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_6,17.434,6.963,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_7,11.927,5.357,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_8,7.537,1.623,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
1,drone_9,13.408,3.322,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_0,17.862,12.654,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_1,3.839,1.403,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_2,15.560,4.479,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_3,14.701,2.528,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_4,4.172,2.561,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
2,drone_5,18.216,1.597,5.827,10.348,"17.061918394087026,17.234366328132527,1.9575155477175439;14.174380840072665,9.273377399819914,0.8677097920786148;8.74273276083908,0.8295778906069597,0.46463810115762605;1.4833920726564815,15.474164773021647,0.4259847087592995;5.754957291305401,5.6935666801369,1.29957255615388;9.50729964339145,18.754287756907658,0.7957591740973664;1.880359969810253,1.6497942845566342,0.20840660228322777;13.711077653915073,5.385452385376039,0.6795923338707319;9.045181549345886,15.63230845667951,0.6182208424602684;14.530708373770834,15.225481924633977,0.2391834906599062;6.779796868574845,14.476280168378596,1.5255690797910293;14.718954733250218,9.242046260860825,1.130310658799286;5.326280032747135,18.115288095993037,0.7713869192740559;10.406877730294607,11.298365928853885,2.1209985560732694;6.18302862356953,4.774479300099335,2.095532870881538;17.209526779710394,18.687375183617984,0.3067762988925797;6.9708614457869045,17.450255156024845,2.1890322131367803;18.29294094166034,8.89214316439683,0.9366184571493816;13.513050522844694,18.877216079468713,0.3151147573921439;6.924437349030422,5.271746246763582,1.2403784273267227;17.49223507957161,15.658115304149328,1.3428177426656391;7.146457965328146,16.906883112034183,1.0550680317743972;11.746585212054462,8.038843334773237,1.2669548747014527;14.347840434406532,4.575791483623036,0.46554191816053975;16.406261363578864,17.68173355854251,1.6147166709958676;1.4596400564255865,13.451382372424073,1.051480864737154;13.427344812780047,4.670188991270191,0.38230100035503345;13.573895758531469,9.906582180189494,1.1730538073066459;14.960490107791014,6.151866652815956,0.6518818291465079;16.590205672852125,8.298199636243519,0.22640421990036147;15.462730530346905,15.89104670184757,2.3792518760240946"
