Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
1,drone_0,10.304,8.890,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_1,6.276,7.732,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_2,1.612,17.179,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_3,5.937,13.877,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_4,8.050,6.416,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_5,5.847,5.513,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_6,5.665,7.674,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_7,15.147,1.226,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_8,8.049,3.487,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
1,drone_9,13.232,1.248,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
2,drone_0,10.446,9.032,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
2,drone_1,6.398,7.854,15.337,16.144,"8.657295928905256,12.19467012615555,1.6333715069738215;13.273879145669262,9.328870916310688,1.9084631329593185;1.6697849484968288,6.230152688717076,0.2255961649726539;19.482800662877207,0.731529018225269,0.4568993895917713;2.5032462811109517,4.900031981421536,2.499980650360715;15.130412393030216,7.5690179205670916,0.2645377159599849;3.563466591539206,14.499283071449199,1.3892711342726636;16.754393823240385,7.5430854051067575,1.8357361467993796;3.350454737698701,13.753444937837948,0.934243293650631;1.775942374256782,6.829427275762263,0.31693144050152805;6.92643706215674,0.6060953738052596,0.2768506835802203;15.511541841350471,11.194671516271946,1.0048893194445498;17.35731563417393,12.32986044036765,1.0984993021935008;7.809313066547999,11.622539441183827,2.1963621318413202;10.80641381461034,16.50697898979393,0.4602239229374721;14.339864775399205,9.716002458196618,0.6529098417386069;19.071559047990135,14.650046444537749,0.320044823787589;16.28460008709136,6.553515748696909,0.22610201777306974;2.0226257767963665,7.753365961542782,0.7690782575726188;1.0231399101568663,8.393439421224834,0.30194507041395646;17.546644227001206,7.8577978977030645,1.2942798886702958;12.581808799317967,5.988781622391345,1.9693990612001362;2.757540616573667,16.55321596498952,0.6944254893131699;3.51342524217417,4.469032606797965,0.37300630807174995;15.098104678384937,10.360269682296185,1.3493733715959608;16.990841652196842,6.60731955030025,1.3813084477633248;1.9348248469941591,8.36329582262655,0.3550175717238767;3.06151467819274,8.811686307794323,0.2119572812946324;8.713608748838176,10.67215214945198,0.32130399835500983;0.8955453243068816,3.4418227842288864,0.4776921808575704;8.894740343825474,16.28503732696517,0.477737269605013;4.421783358419305,8.609834448254947,0.2125497838205083;1.040627430186729,8.720097071162332,0.6901734940843596;7.401070619830428,10.671509057834138,1.3035701655360294;10.188135668572695,13.91705294558987,1.743444764266413;13.591361927307249,4.145145079345676,0.7923769467414125;17.80524043586359,3.3334447162263787,1.6790059969411226"
