Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_4,4.0592,3.0766,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_5,5.9971,2.6130,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_6,4.2723,2.5156,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_7,2.7748,1.7301,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_8,3.4622,0.0187,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_9,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_0,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_1,3.6025,1.8045,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_2,5.6723,3.1799,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_3,2.1014,0.3500,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_4,4.1898,2.9461,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_5,6.1269,2.4817,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_6,4.3248,2.3534,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_7,2.8149,1.5499,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_8,3.5611,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_1,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_2,5.8029,3.0494,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_3,2.1771,0.1649,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_4,4.3203,2.8155,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_5,6.1505,2.2986,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_6,4.4104,2.2061,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_7,2.7762,1.3693,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_8,3.6852,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_2,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_3,2.2820,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_4,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_5,6.2244,2.1294,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_6,4.3998,2.0218,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
