Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
28,drone_9,9.3243,14.2173,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
29,drone_0,13.2893,8.2603,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
29,drone_3,13.3724,10.5748,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
29,drone_5,10.0497,17.6801,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
29,drone_9,9.5008,14.3112,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
30,drone_0,13.3393,8.4540,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
30,drone_3,13.5650,10.6285,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
30,drone_5,10.1897,17.8228,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
30,drone_9,9.6765,14.4069,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
31,drone_0,13.4189,8.6374,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
31,drone_3,13.7610,10.6685,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
31,drone_5,10.3217,17.9731,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
31,drone_9,9.8512,14.5042,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
32,drone_0,13.5429,8.7944,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
32,drone_3,13.9557,10.7143,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
32,drone_5,10.4548,18.1223,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
32,drone_9,10.0209,14.6099,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
33,drone_0,13.6974,8.9214,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
33,drone_3,14.1511,10.7569,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
33,drone_5,10.5939,18.2661,17.0000,17.0000,"19.402,10.712,0.276;6.542,3.159,0.425;2.070,17.188,1.364;8.192,3.508,0.270;17.740,2.339,0.301;19.378,2.838,0.661;1.260,7.074,1.173;15.264,3.517,0.402;1.369,5.682,0.237;4.926,9.360,2.074;16.840,7.422,0.424;13.167,13.537,2.266;6.486,11.247,0.682;15.503,11.081,0.201;2.319,18.884,0.332;6.251,2.354,0.279;18.381,3.769,2.194;14.029,13.916,1.377;17.935,10.527,1.563;14.332,5.611,0.309;18.437,1.055,0.681;3.208,1.654,0.646;9.261,2.845,0.234;1.060,9.662,0.605;6.246,3.113,2.299;16.371,14.640,0.405;6.073,8.575,1.080;1.394,2.151,0.792;15.323,5.145,1.035;0.987,3.216,0.322;19.114,8.411,1.112;3.536,4.158,1.302;17.376,14.715,0.216;18.971,7.082,0.256;17.615,2.043,0.881;2.622,9.065,0.227;4.689,18.138,0.983;13.633,16.578,0.955;1.996,8.856,1.105;16.141,5.321,0.954;5.573,3.226,2.285;10.656,5.167,0.276;14.446,4.441,0.716;14.995,12.944,1.296;16.129,4.083,1.848;1.546,19.270,0.789;9.956,4.254,0.274;17.436,12.252,1.667;17.848,6.201,1.135;17.319,1.135,2.171;17.437,14.592,0.262;2.071,12.577,0.445;9.717,0.703,0.239;12.244,18.525,1.074;0.967,11.366,0.862"
